marker	value	polarity	item1	item2	item	complexity	Worker_ID	variable
vague	4.5	Pos	ok	ok	Ok	testaverage	39	Ok_testaverage
vague	4.5	Pos	alright	alright	Alright	testaverage	39	Alright_testaverage
vague	4.5	Pos	ok	ok	OkOk	testaverage	39	OkOk_testaverage
	6.0	Neg	uncertain	certain	Certain_Uncertain	Morph	40	Neg_Morph_Certain_Uncertain
	6.0	Pos	lucky	unlucky	Lucky_Unlucky	Morph	40	Pos_Morph_Lucky_Unlucky
	6.0	Pos	accurate	inaccurate	Accurate_Inaccurate	Morph	40	Pos_Morph_Accurate_Inaccurate
	6.0	Pos	happy	unhappy	Happy_Unhappy	Morph	40	Pos_Morph_Happy_Unhappy
	4.0	Neg	uninteresting	interesting	Interesting_Uninteresting	Morph	40	Neg_Morph_Interesting_Uninteresting
	5.0	Neg	unfair	fair	Fair_Unfair	Morph	40	Neg_Morph_Fair_Unfair
	5.0	Neg	impolite	polite	Polite_Impolite	Morph	40	Neg_Morph_Polite_Impolite
	6.0	Pos	possible	impossible	Possible_Impossible	Morph	40	Pos_Morph_Possible_Impossible
	6.0	Pos	satisfactory	unsatisfactory	Satisfactory_Unsatisfactory	Morph	40	Pos_Morph_Satisfactory_Unsatisfactory
	6.0	Pos	friendly	unfriendly	Friendly_Unfriendly	Morph	40	Pos_Morph_Friendly_Unfriendly
	6.0	Pos	useful	useless	Useful_Useless	Morph	40	Pos_Morph_Useful_Useless
	4.0	Neg	bad	good	Good_Bad	Nonmorph	40	Neg_Nonmorph_Good_Bad
	6.0	Neg	weak	strong	Strong_Weak	Nonmorph	40	Neg_Nonmorph_Strong_Weak
	6.0	Pos	kind	mean	Kind_Mean	Nonmorph	40	Pos_Nonmorph_Kind_Mean
	6.0	Pos	tall	short	Tall_Short	Nonmorph	40	Pos_Nonmorph_Tall_Short
	6.0	Pos	happy	sad	Happy_Sad	Nonmorph	40	Pos_Nonmorph_Happy_Sad
	6.0	Neg	short	long	Long_Short	Nonmorph	40	Neg_Nonmorph_Long_Short
	6.0	Pos	polite	rude	Polite_Rude	Nonmorph	40	Pos_Nonmorph_Polite_Rude
	4.0	Neg	poor	rich	Rich_Poor	Nonmorph	40	Neg_Nonmorph_Rich_Poor
	4.0	Neg	frustrating	satisfactory	Satisfactory_Frustrating	Nonmorph	40	Neg_Nonmorph_Satisfactory_Frustrating
	1.0	Neg	interesting	boring	Interesting&Uninteresting	testrating	40	Neg_interestingboring
	1.0	Neg	bad	good	Good&Bad	testrating	40	Neg_badgood
off	6.0	Pos	impolite	polite	Polite&Impolite	testrating	40	Pos_impolitepolite
	1.0	Pos	unfair	fair	Fair&Unfair	testrating	40	Pos_unfairfair
off	6.0	Neg	unfriendly	friendly	Friendly&Unfriendly	testrating	40	Neg_unfriendlyfriendly
	1.0	Neg	tall	short	Tall&Short	testrating	40	Neg_tallshort
	4.0	Pos	average	average	Average	testaverage	40	Average_testaverage
	4.0	Neg	ok	ok	Ok	testaverage	40	Ok_testaverage
	4.0	Neg	alright	alright	Alright	testaverage	40	Alright_testaverage
	4.0	Pos	ok	ok	OkOk	testaverage	40	OkOk_testaverage
	7.0	Neg	uncertain	certain	Certain_Uncertain	Morph	42	Neg_Morph_Certain_Uncertain
	7.0	Neg	unlucky	lucky	Lucky_Unlucky	Morph	42	Neg_Morph_Lucky_Unlucky
	7.0	Pos	accurate	inaccurate	Accurate_Inaccurate	Morph	42	Pos_Morph_Accurate_Inaccurate
	7.0	Pos	happy	unhappy	Happy_Unhappy	Morph	42	Pos_Morph_Happy_Unhappy
	7.0	Pos	interesting	uninteresting	Interesting_Uninteresting	Morph	42	Pos_Morph_Interesting_Uninteresting
	7.0	Pos	fair	unfair	Fair_Unfair	Morph	42	Pos_Morph_Fair_Unfair
	7.0	Neg	impolite	polite	Polite_Impolite	Morph	42	Neg_Morph_Polite_Impolite
	7.0	Pos	possible	impossible	Possible_Impossible	Morph	42	Pos_Morph_Possible_Impossible
	7.0	Pos	satisfactory	unsatisfactory	Satisfactory_Unsatisfactory	Morph	42	Pos_Morph_Satisfactory_Unsatisfactory
	7.0	Neg	unfriendly	friendly	Friendly_Unfriendly	Morph	42	Neg_Morph_Friendly_Unfriendly
	7.0	Neg	useless	useful	Useful_Useless	Morph	42	Neg_Morph_Useful_Useless
	4.0	Neg	bad	good	Good_Bad	Nonmorph	42	Neg_Nonmorph_Good_Bad
	7.0	Neg	weak	strong	Strong_Weak	Nonmorph	42	Neg_Nonmorph_Strong_Weak
	7.0	Neg	mean	kind	Kind_Mean	Nonmorph	42	Neg_Nonmorph_Kind_Mean
	7.0	Pos	tall	short	Tall_Short	Nonmorph	42	Pos_Nonmorph_Tall_Short
	4.0	Neg	sad	happy	Happy_Sad	Nonmorph	42	Neg_Nonmorph_Happy_Sad
	7.0	Neg	short	long	Long_Short	Nonmorph	42	Neg_Nonmorph_Long_Short
	7.0	Pos	polite	rude	Polite_Rude	Nonmorph	42	Pos_Nonmorph_Polite_Rude
	7.0	Neg	poor	rich	Rich_Poor	Nonmorph	42	Neg_Nonmorph_Rich_Poor
	7.0	Pos	satisfactory	frustrating	Satisfactory_Frustrating	Nonmorph	42	Pos_Nonmorph_Satisfactory_Frustrating
	1.0	Pos	boring	interesting	Interesting&Uninteresting	testrating	42	Pos_boringinteresting
	1.0	Neg	bad	good	Good&Bad	testrating	42	Neg_badgood
	1.0	Neg	polite	impolite	Polite&Impolite	testrating	42	Neg_politeimpolite
	1.0	Pos	unfair	fair	Fair&Unfair	testrating	42	Pos_unfairfair
	1.0	Neg	unfriendly	friendly	Friendly&Unfriendly	testrating	42	Neg_unfriendlyfriendly
	1.0	Pos	short	tall	Tall&Short	testrating	42	Pos_shorttall
	4.0	Pos	average	average	Average	testaverage	42	Average_testaverage
	4.0	Pos	ok	ok	Ok	testaverage	42	Ok_testaverage
	4.0	Pos	alright	alright	Alright	testaverage	42	Alright_testaverage
	4.0	Neg	ok	ok	OkOk	testaverage	42	OkOk_testaverage
	7.0	Neg	uncertain	certain	Certain_Uncertain	Morph	43	Neg_Morph_Certain_Uncertain
	7.0	Pos	lucky	unlucky	Lucky_Unlucky	Morph	43	Pos_Morph_Lucky_Unlucky
	6.0	Pos	accurate	inaccurate	Accurate_Inaccurate	Morph	43	Pos_Morph_Accurate_Inaccurate
	7.0	Pos	happy	unhappy	Happy_Unhappy	Morph	43	Pos_Morph_Happy_Unhappy
	7.0	Pos	interesting	uninteresting	Interesting_Uninteresting	Morph	43	Pos_Morph_Interesting_Uninteresting
	7.0	Pos	fair	unfair	Fair_Unfair	Morph	43	Pos_Morph_Fair_Unfair
	7.0	Neg	impolite	polite	Polite_Impolite	Morph	43	Neg_Morph_Polite_Impolite
	7.0	Neg	impossible	possible	Possible_Impossible	Morph	43	Neg_Morph_Possible_Impossible
	7.0	Neg	unsatisfactory	satisfactory	Satisfactory_Unsatisfactory	Morph	43	Neg_Morph_Satisfactory_Unsatisfactory
	7.0	Pos	friendly	unfriendly	Friendly_Unfriendly	Morph	43	Pos_Morph_Friendly_Unfriendly
	7.0	Pos	useful	useless	Useful_Useless	Morph	43	Pos_Morph_Useful_Useless
	7.0	Neg	bad	good	Good_Bad	Nonmorph	43	Neg_Nonmorph_Good_Bad
	7.0	Pos	strong	weak	Strong_Weak	Nonmorph	43	Pos_Nonmorph_Strong_Weak
	7.0	Pos	kind	mean	Kind_Mean	Nonmorph	43	Pos_Nonmorph_Kind_Mean
	7.0	Neg	short	tall	Tall_Short	Nonmorph	43	Neg_Nonmorph_Tall_Short
	7.0	Pos	happy	sad	Happy_Sad	Nonmorph	43	Pos_Nonmorph_Happy_Sad
	7.0	Pos	long	short	Long_Short	Nonmorph	43	Pos_Nonmorph_Long_Short
	7.0	Neg	rude	polite	Polite_Rude	Nonmorph	43	Neg_Nonmorph_Polite_Rude
	7.0	Pos	rich	poor	Rich_Poor	Nonmorph	43	Pos_Nonmorph_Rich_Poor
	7.0	Neg	frustrating	satisfactory	Satisfactory_Frustrating	Nonmorph	43	Neg_Nonmorph_Satisfactory_Frustrating
	1.0	Neg	interesting	boring	Interesting&Uninteresting	testrating	43	Neg_interestingboring
	1.0	Neg	bad	good	Good&Bad	testrating	43	Neg_badgood
	1.0	Neg	polite	impolite	Polite&Impolite	testrating	43	Neg_politeimpolite
	1.0	Neg	fair	unfair	Fair&Unfair	testrating	43	Neg_fairunfair
	1.0	Pos	friendly	unfriendly	Friendly&Unfriendly	testrating	43	Pos_friendlyunfriendly
	1.0	Neg	tall	short	Tall&Short	testrating	43	Neg_tallshort
	4.0	Pos	average	average	Average	testaverage	43	Average_testaverage
	4.0	Neg	ok	ok	Ok	testaverage	43	Ok_testaverage
	4.0	Neg	alright	alright	Alright	testaverage	43	Alright_testaverage
	4.0	Pos	ok	ok	OkOk	testaverage	43	OkOk_testaverage
	7.0	Neg	uncertain	certain	Certain_Uncertain	Morph	45	Neg_Morph_Certain_Uncertain
	7.0	Neg	unlucky	lucky	Lucky_Unlucky	Morph	45	Neg_Morph_Lucky_Unlucky
	7.0	Pos	accurate	inaccurate	Accurate_Inaccurate	Morph	45	Pos_Morph_Accurate_Inaccurate
	7.0	Neg	unhappy	happy	Happy_Unhappy	Morph	45	Neg_Morph_Happy_Unhappy
	7.0	Neg	uninteresting	interesting	Interesting_Uninteresting	Morph	45	Neg_Morph_Interesting_Uninteresting
	7.0	Neg	unfair	fair	Fair_Unfair	Morph	45	Neg_Morph_Fair_Unfair
	7.0	Pos	polite	impolite	Polite_Impolite	Morph	45	Pos_Morph_Polite_Impolite
	7.0	Pos	possible	impossible	Possible_Impossible	Morph	45	Pos_Morph_Possible_Impossible
	7.0	Pos	satisfactory	unsatisfactory	Satisfactory_Unsatisfactory	Morph	45	Pos_Morph_Satisfactory_Unsatisfactory
	7.0	Pos	friendly	unfriendly	Friendly_Unfriendly	Morph	45	Pos_Morph_Friendly_Unfriendly
	7.0	Pos	useful	useless	Useful_Useless	Morph	45	Pos_Morph_Useful_Useless
	7.0	Neg	bad	good	Good_Bad	Nonmorph	45	Neg_Nonmorph_Good_Bad
	7.0	Neg	weak	strong	Strong_Weak	Nonmorph	45	Neg_Nonmorph_Strong_Weak
	7.0	Pos	kind	mean	Kind_Mean	Nonmorph	45	Pos_Nonmorph_Kind_Mean
	7.0	Pos	tall	short	Tall_Short	Nonmorph	45	Pos_Nonmorph_Tall_Short
	7.0	Pos	happy	sad	Happy_Sad	Nonmorph	45	Pos_Nonmorph_Happy_Sad
	7.0	Neg	short	long	Long_Short	Nonmorph	45	Neg_Nonmorph_Long_Short
	7.0	Pos	polite	rude	Polite_Rude	Nonmorph	45	Pos_Nonmorph_Polite_Rude
	7.0	Neg	poor	rich	Rich_Poor	Nonmorph	45	Neg_Nonmorph_Rich_Poor
	7.0	Neg	frustrating	satisfactory	Satisfactory_Frustrating	Nonmorph	45	Neg_Nonmorph_Satisfactory_Frustrating
	1.0	Neg	interesting	boring	Interesting&Uninteresting	testrating	45	Neg_interestingboring
	1.0	Pos	good	bad	Good&Bad	testrating	45	Pos_goodbad
	1.0	Neg	polite	impolite	Polite&Impolite	testrating	45	Neg_politeimpolite
	1.0	Pos	unfair	fair	Fair&Unfair	testrating	45	Pos_unfairfair
	1.0	Neg	unfriendly	friendly	Friendly&Unfriendly	testrating	45	Neg_unfriendlyfriendly
	1.0	Neg	tall	short	Tall&Short	testrating	45	Neg_tallshort
	4.0	Neg	average	average	Average	testaverage	45	Average_testaverage
	4.0	Pos	ok	ok	Ok	testaverage	45	Ok_testaverage
	4.0	Pos	alright	alright	Alright	testaverage	45	Alright_testaverage
	4.0	Pos	ok	ok	OkOk	testaverage	45	OkOk_testaverage
	7.0	Pos	certain	uncertain	Certain_Uncertain	Morph	46	Pos_Morph_Certain_Uncertain
	7.0	Neg	unlucky	lucky	Lucky_Unlucky	Morph	46	Neg_Morph_Lucky_Unlucky
	4.0	Neg	inaccurate	accurate	Accurate_Inaccurate	Morph	46	Neg_Morph_Accurate_Inaccurate
	7.0	Neg	unhappy	happy	Happy_Unhappy	Morph	46	Neg_Morph_Happy_Unhappy
	4.0	Neg	uninteresting	interesting	Interesting_Uninteresting	Morph	46	Neg_Morph_Interesting_Uninteresting
	7.0	Neg	unfair	fair	Fair_Unfair	Morph	46	Neg_Morph_Fair_Unfair
	7.0	Neg	impolite	polite	Polite_Impolite	Morph	46	Neg_Morph_Polite_Impolite
	7.0	Pos	possible	impossible	Possible_Impossible	Morph	46	Pos_Morph_Possible_Impossible
	5.0	Neg	unsatisfactory	satisfactory	Satisfactory_Unsatisfactory	Morph	46	Neg_Morph_Satisfactory_Unsatisfactory
	7.0	Pos	friendly	unfriendly	Friendly_Unfriendly	Morph	46	Pos_Morph_Friendly_Unfriendly
	7.0	Neg	useless	useful	Useful_Useless	Morph	46	Neg_Morph_Useful_Useless
	5.0	Neg	bad	good	Good_Bad	Nonmorph	46	Neg_Nonmorph_Good_Bad
	7.0	Neg	weak	strong	Strong_Weak	Nonmorph	46	Neg_Nonmorph_Strong_Weak
	7.0	Pos	kind	mean	Kind_Mean	Nonmorph	46	Pos_Nonmorph_Kind_Mean
	6.0	Pos	tall	short	Tall_Short	Nonmorph	46	Pos_Nonmorph_Tall_Short
	7.0	Pos	happy	sad	Happy_Sad	Nonmorph	46	Pos_Nonmorph_Happy_Sad
	7.0	Neg	short	long	Long_Short	Nonmorph	46	Neg_Nonmorph_Long_Short
	7.0	Pos	polite	rude	Polite_Rude	Nonmorph	46	Pos_Nonmorph_Polite_Rude
	7.0	Neg	poor	rich	Rich_Poor	Nonmorph	46	Neg_Nonmorph_Rich_Poor
	6.0	Pos	satisfactory	frustrating	Satisfactory_Frustrating	Nonmorph	46	Pos_Nonmorph_Satisfactory_Frustrating
	1.0	Pos	boring	interesting	Interesting&Uninteresting	testrating	46	Pos_boringinteresting
	1.0	Pos	good	bad	Good&Bad	testrating	46	Pos_goodbad
	1.0	Neg	polite	impolite	Polite&Impolite	testrating	46	Neg_politeimpolite
	1.0	Neg	fair	unfair	Fair&Unfair	testrating	46	Neg_fairunfair
	1.0	Pos	friendly	unfriendly	Friendly&Unfriendly	testrating	46	Pos_friendlyunfriendly
	1.0	Neg	tall	short	Tall&Short	testrating	46	Neg_tallshort
	4.0	Pos	average	average	Average	testaverage	46	Average_testaverage
	4.0	Pos	ok	ok	Ok	testaverage	46	Ok_testaverage
	4.0	Pos	alright	alright	Alright	testaverage	46	Alright_testaverage
	4.0	Pos	ok	ok	OkOk	testaverage	46	OkOk_testaverage
	6.0	Pos	certain	uncertain	Certain_Uncertain	Morph	48	Pos_Morph_Certain_Uncertain
	4.0	Neg	unlucky	lucky	Lucky_Unlucky	Morph	48	Neg_Morph_Lucky_Unlucky
	6.0	Neg	inaccurate	accurate	Accurate_Inaccurate	Morph	48	Neg_Morph_Accurate_Inaccurate
	5.0	Neg	unhappy	happy	Happy_Unhappy	Morph	48	Neg_Morph_Happy_Unhappy
	6.0	Pos	interesting	uninteresting	Interesting_Uninteresting	Morph	48	Pos_Morph_Interesting_Uninteresting
	7.0	Pos	fair	unfair	Fair_Unfair	Morph	48	Pos_Morph_Fair_Unfair
	5.0	Neg	impolite	polite	Polite_Impolite	Morph	48	Neg_Morph_Polite_Impolite
	5.0	Neg	impossible	possible	Possible_Impossible	Morph	48	Neg_Morph_Possible_Impossible
	6.0	Pos	satisfactory	unsatisfactory	Satisfactory_Unsatisfactory	Morph	48	Pos_Morph_Satisfactory_Unsatisfactory
	6.0	Pos	friendly	unfriendly	Friendly_Unfriendly	Morph	48	Pos_Morph_Friendly_Unfriendly
	4.0	Neg	useless	useful	Useful_Useless	Morph	48	Neg_Morph_Useful_Useless
	5.0	Neg	bad	good	Good_Bad	Nonmorph	48	Neg_Nonmorph_Good_Bad
	6.0	Neg	weak	strong	Strong_Weak	Nonmorph	48	Neg_Nonmorph_Strong_Weak
	6.0	Pos	kind	mean	Kind_Mean	Nonmorph	48	Pos_Nonmorph_Kind_Mean
	6.0	Neg	short	tall	Tall_Short	Nonmorph	48	Neg_Nonmorph_Tall_Short
	6.0	Pos	happy	sad	Happy_Sad	Nonmorph	48	Pos_Nonmorph_Happy_Sad
	6.0	Neg	short	long	Long_Short	Nonmorph	48	Neg_Nonmorph_Long_Short
	7.0	Pos	polite	rude	Polite_Rude	Nonmorph	48	Pos_Nonmorph_Polite_Rude
	6.0	Pos	rich	poor	Rich_Poor	Nonmorph	48	Pos_Nonmorph_Rich_Poor
off	5.0	Neg	frustrating	satisfactory	Satisfactory_Frustrating	Nonmorph	48	Neg_Nonmorph_Satisfactory_Frustrating
	1.0	Neg	interesting	boring	Interesting&Uninteresting	testrating	48	Neg_interestingboring
	1.0	Pos	good	bad	Good&Bad	testrating	48	Pos_goodbad
	1.0	Pos	impolite	polite	Polite&Impolite	testrating	48	Pos_impolitepolite
	1.0	Pos	unfair	fair	Fair&Unfair	testrating	48	Pos_unfairfair
	1.0	Neg	unfriendly	friendly	Friendly&Unfriendly	testrating	48	Neg_unfriendlyfriendly
	2.0	Pos	short	tall	Tall&Short	testrating	48	Pos_shorttall
	4.0	Pos	average	average	Average	testaverage	48	Average_testaverage
	4.0	Neg	ok	ok	Ok	testaverage	48	Ok_testaverage
	4.0	Pos	alright	alright	Alright	testaverage	48	Alright_testaverage
	4.0	Neg	ok	ok	OkOk	testaverage	48	OkOk_testaverage
vague	4.5	Pos	certain	uncertain	Certain_Uncertain	Morph	49	Pos_Morph_Certain_Uncertain
off	1.5	Pos	lucky	unlucky	Lucky_Unlucky	Morph	49	Pos_Morph_Lucky_Unlucky
off	4.5	Pos	accurate	inaccurate	Accurate_Inaccurate	Morph	49	Pos_Morph_Accurate_Inaccurate
	6.0	Pos	happy	unhappy	Happy_Unhappy	Morph	49	Pos_Morph_Happy_Unhappy
vague	4.5	Neg	uninteresting	interesting	Interesting_Uninteresting	Morph	49	Neg_Morph_Interesting_Uninteresting
vague	4.5	Neg	unfair	fair	Fair_Unfair	Morph	49	Neg_Morph_Fair_Unfair
	6.0	Pos	polite	impolite	Polite_Impolite	Morph	49	Pos_Morph_Polite_Impolite
off	4.5	Pos	possible	impossible	Possible_Impossible	Morph	49	Pos_Morph_Possible_Impossible
vague	4.5	Neg	unsatisfactory	satisfactory	Satisfactory_Unsatisfactory	Morph	49	Neg_Morph_Satisfactory_Unsatisfactory
vague	1.5	Pos	friendly	unfriendly	Friendly_Unfriendly	Morph	49	Pos_Morph_Friendly_Unfriendly
vague	1.5	Pos	useful	useless	Useful_Useless	Morph	49	Pos_Morph_Useful_Useless
vague	4.5	Neg	bad	good	Good_Bad	Nonmorph	49	Neg_Nonmorph_Good_Bad
off	4.5	Pos	strong	weak	Strong_Weak	Nonmorph	49	Pos_Nonmorph_Strong_Weak
	6.0	Pos	kind	mean	Kind_Mean	Nonmorph	49	Pos_Nonmorph_Kind_Mean
off	4.5	Pos	tall	short	Tall_Short	Nonmorph	49	Pos_Nonmorph_Tall_Short
vague	4.5	Neg	sad	happy	Happy_Sad	Nonmorph	49	Neg_Nonmorph_Happy_Sad
vague	4.5	Neg	short	long	Long_Short	Nonmorph	49	Neg_Nonmorph_Long_Short
vague	4.5	Neg	rude	polite	Polite_Rude	Nonmorph	49	Neg_Nonmorph_Polite_Rude
vague	4.5	Neg	poor	rich	Rich_Poor	Nonmorph	49	Neg_Nonmorph_Rich_Poor
vague	4.5	Neg	frustrating	satisfactory	Satisfactory_Frustrating	Nonmorph	49	Neg_Nonmorph_Satisfactory_Frustrating
vague	1.5	Pos	boring	interesting	Interesting&Uninteresting	testrating	49	Pos_boringinteresting
vague	1.5	Neg	bad	good	Good&Bad	testrating	49	Neg_badgood
vague	1.5	Pos	impolite	polite	Polite&Impolite	testrating	49	Pos_impolitepolite
vague	4.5	Neg	fair	unfair	Fair&Unfair	testrating	49	Neg_fairunfair
vague	1.5	Pos	friendly	unfriendly	Friendly&Unfriendly	testrating	49	Pos_friendlyunfriendly
vague	4.5	Pos	short	tall	Tall&Short	testrating	49	Pos_shorttall
vague	4.5	Neg	average	average	Average	testaverage	49	Average_testaverage
vague	4.5	Neg	ok	ok	Ok	testaverage	49	Ok_testaverage
vague	4.5	Neg	alright	alright	Alright	testaverage	49	Alright_testaverage
	6.0	Neg	ok	ok	OkOk	testaverage	49	OkOk_testaverage
	7.0	Neg	uncertain	certain	Certain_Uncertain	Morph	51	Neg_Morph_Certain_Uncertain
	7.0	Pos	lucky	unlucky	Lucky_Unlucky	Morph	51	Pos_Morph_Lucky_Unlucky
	7.0	Pos	accurate	inaccurate	Accurate_Inaccurate	Morph	51	Pos_Morph_Accurate_Inaccurate
	7.0	Pos	happy	unhappy	Happy_Unhappy	Morph	51	Pos_Morph_Happy_Unhappy
	6.0	Neg	uninteresting	interesting	Interesting_Uninteresting	Morph	51	Neg_Morph_Interesting_Uninteresting
	7.0	Neg	unfair	fair	Fair_Unfair	Morph	51	Neg_Morph_Fair_Unfair
	7.0	Pos	polite	impolite	Polite_Impolite	Morph	51	Pos_Morph_Polite_Impolite
	7.0	Pos	possible	impossible	Possible_Impossible	Morph	51	Pos_Morph_Possible_Impossible
	4.0	Neg	unsatisfactory	satisfactory	Satisfactory_Unsatisfactory	Morph	51	Neg_Morph_Satisfactory_Unsatisfactory
	7.0	Pos	friendly	unfriendly	Friendly_Unfriendly	Morph	51	Pos_Morph_Friendly_Unfriendly
	7.0	Neg	useless	useful	Useful_Useless	Morph	51	Neg_Morph_Useful_Useless
	4.0	Neg	bad	good	Good_Bad	Nonmorph	51	Neg_Nonmorph_Good_Bad
	7.0	Pos	strong	weak	Strong_Weak	Nonmorph	51	Pos_Nonmorph_Strong_Weak
	7.0	Neg	mean	kind	Kind_Mean	Nonmorph	51	Neg_Nonmorph_Kind_Mean
	7.0	Neg	short	tall	Tall_Short	Nonmorph	51	Neg_Nonmorph_Tall_Short
	7.0	Pos	happy	sad	Happy_Sad	Nonmorph	51	Pos_Nonmorph_Happy_Sad
	7.0	Pos	long	short	Long_Short	Nonmorph	51	Pos_Nonmorph_Long_Short
	7.0	Pos	polite	rude	Polite_Rude	Nonmorph	51	Pos_Nonmorph_Polite_Rude
	7.0	Neg	poor	rich	Rich_Poor	Nonmorph	51	Neg_Nonmorph_Rich_Poor
	7.0	Pos	satisfactory	frustrating	Satisfactory_Frustrating	Nonmorph	51	Pos_Nonmorph_Satisfactory_Frustrating
	1.0	Neg	interesting	boring	Interesting&Uninteresting	testrating	51	Neg_interestingboring
	1.0	Neg	bad	good	Good&Bad	testrating	51	Neg_badgood
	1.0	Pos	impolite	polite	Polite&Impolite	testrating	51	Pos_impolitepolite
	1.0	Pos	unfair	fair	Fair&Unfair	testrating	51	Pos_unfairfair
	1.0	Neg	unfriendly	friendly	Friendly&Unfriendly	testrating	51	Neg_unfriendlyfriendly
	1.0	Neg	tall	short	Tall&Short	testrating	51	Neg_tallshort
	4.0	Pos	average	average	Average	testaverage	51	Average_testaverage
	4.0	Neg	ok	ok	Ok	testaverage	51	Ok_testaverage
	4.0	Pos	alright	alright	Alright	testaverage	51	Alright_testaverage
	4.0	Neg	ok	ok	OkOk	testaverage	51	OkOk_testaverage
	7.0	Pos	certain	uncertain	Certain_Uncertain	Morph	52	Pos_Morph_Certain_Uncertain
	7.0	Neg	unlucky	lucky	Lucky_Unlucky	Morph	52	Neg_Morph_Lucky_Unlucky
	7.0	Neg	inaccurate	accurate	Accurate_Inaccurate	Morph	52	Neg_Morph_Accurate_Inaccurate
	7.0	Neg	unhappy	happy	Happy_Unhappy	Morph	52	Neg_Morph_Happy_Unhappy
	4.0	Neg	uninteresting	interesting	Interesting_Uninteresting	Morph	52	Neg_Morph_Interesting_Uninteresting
	7.0	Neg	unfair	fair	Fair_Unfair	Morph	52	Neg_Morph_Fair_Unfair
	7.0	Pos	polite	impolite	Polite_Impolite	Morph	52	Pos_Morph_Polite_Impolite
	7.0	Neg	impossible	possible	Possible_Impossible	Morph	52	Neg_Morph_Possible_Impossible
	5.0	Neg	unsatisfactory	satisfactory	Satisfactory_Unsatisfactory	Morph	52	Neg_Morph_Satisfactory_Unsatisfactory
	7.0	Pos	friendly	unfriendly	Friendly_Unfriendly	Morph	52	Pos_Morph_Friendly_Unfriendly
	7.0	Pos	useful	useless	Useful_Useless	Morph	52	Pos_Morph_Useful_Useless
	7.0	Pos	good	bad	Good_Bad	Nonmorph	52	Pos_Nonmorph_Good_Bad
	7.0	Neg	weak	strong	Strong_Weak	Nonmorph	52	Neg_Nonmorph_Strong_Weak
	7.0	Pos	kind	mean	Kind_Mean	Nonmorph	52	Pos_Nonmorph_Kind_Mean
	7.0	Neg	short	tall	Tall_Short	Nonmorph	52	Neg_Nonmorph_Tall_Short
	7.0	Neg	sad	happy	Happy_Sad	Nonmorph	52	Neg_Nonmorph_Happy_Sad
	7.0	Neg	short	long	Long_Short	Nonmorph	52	Neg_Nonmorph_Long_Short
	7.0	Neg	rude	polite	Polite_Rude	Nonmorph	52	Neg_Nonmorph_Polite_Rude
	7.0	Pos	rich	poor	Rich_Poor	Nonmorph	52	Pos_Nonmorph_Rich_Poor
	6.0	Pos	satisfactory	frustrating	Satisfactory_Frustrating	Nonmorph	52	Pos_Nonmorph_Satisfactory_Frustrating
	1.0	Pos	boring	interesting	Interesting&Uninteresting	testrating	52	Pos_boringinteresting
	1.0	Pos	good	bad	Good&Bad	testrating	52	Pos_goodbad
	1.0	Pos	impolite	polite	Polite&Impolite	testrating	52	Pos_impolitepolite
	1.0	Pos	unfair	fair	Fair&Unfair	testrating	52	Pos_unfairfair
	1.0	Neg	unfriendly	friendly	Friendly&Unfriendly	testrating	52	Neg_unfriendlyfriendly
	1.0	Pos	short	tall	Tall&Short	testrating	52	Pos_shorttall
	4.0	Neg	average	average	Average	testaverage	52	Average_testaverage
off	3.0	Neg	ok	ok	Ok	testaverage	52	Ok_testaverage
off	3.0	Pos	alright	alright	Alright	testaverage	52	Alright_testaverage
off	3.0	Pos	ok	ok	OkOk	testaverage	52	OkOk_testaverage
	7.0	Neg	uncertain	certain	Certain_Uncertain	Morph	53	Neg_Morph_Certain_Uncertain
	7.0	Pos	lucky	unlucky	Lucky_Unlucky	Morph	53	Pos_Morph_Lucky_Unlucky
	7.0	Neg	inaccurate	accurate	Accurate_Inaccurate	Morph	53	Neg_Morph_Accurate_Inaccurate
	6.0	Neg	unhappy	happy	Happy_Unhappy	Morph	53	Neg_Morph_Happy_Unhappy
	5.0	Neg	uninteresting	interesting	Interesting_Uninteresting	Morph	53	Neg_Morph_Interesting_Uninteresting
	7.0	Neg	unfair	fair	Fair_Unfair	Morph	53	Neg_Morph_Fair_Unfair
	7.0	Neg	impolite	polite	Polite_Impolite	Morph	53	Neg_Morph_Polite_Impolite
	7.0	Neg	impossible	possible	Possible_Impossible	Morph	53	Neg_Morph_Possible_Impossible
	7.0	Pos	satisfactory	unsatisfactory	Satisfactory_Unsatisfactory	Morph	53	Pos_Morph_Satisfactory_Unsatisfactory
	7.0	Pos	friendly	unfriendly	Friendly_Unfriendly	Morph	53	Pos_Morph_Friendly_Unfriendly
	6.0	Neg	useless	useful	Useful_Useless	Morph	53	Neg_Morph_Useful_Useless
off	4.0	Neg	bad	good	Good_Bad	Nonmorph	53	Neg_Nonmorph_Good_Bad
	6.0	Pos	strong	weak	Strong_Weak	Nonmorph	53	Pos_Nonmorph_Strong_Weak
	7.0	Pos	kind	mean	Kind_Mean	Nonmorph	53	Pos_Nonmorph_Kind_Mean
	7.0	Pos	tall	short	Tall_Short	Nonmorph	53	Pos_Nonmorph_Tall_Short
	7.0	Pos	happy	sad	Happy_Sad	Nonmorph	53	Pos_Nonmorph_Happy_Sad
	6.0	Pos	long	short	Long_Short	Nonmorph	53	Pos_Nonmorph_Long_Short
