marker	value	polarity 	item1	item2	item	complexity	Worker_ID	variable
	1.0	Neg	fair	unfair	Fair&Unfair	testrating	101	Neg_fairunfair
	1.0	Neg	unfriendly	friendly	Friendly&Unfriendly	testrating	101	Neg_unfriendlyfriendly
	1.0	Neg	tall	short	Tall&Short	testrating	101	Neg_tallshort
	3.0	Neg	average	average	Average	testaverage	101	Average_testaverage 
	3.0	Pos	ok	ok	Ok	testaverage	101	Ok_testaverage 
	3.0	Pos	alright	alright	Alright	testaverage	101	Alright_testaverage 
	3.0	Neg	ok	ok	OkOk	testaverage	101	OkOk_testaverage 
	7.0	Neg	uncertain	certain	Certain_Uncertain	Morph	102	Neg_Morph_Certain_Uncertain
	7.0	Pos	lucky	unlucky	Lucky_Unlucky	Morph	102	Pos_Morph_Lucky_Unlucky
off	5.0	Neg	inaccurate	accurate	Accurate_Inaccurate	Morph	102	Neg_Morph_Accurate_Inaccurate
	7.0	Pos	happy	unhappy	Happy_Unhappy	Morph	102	Pos_Morph_Happy_Unhappy
	7.0	Pos	interesting	uninteresting	Interesting_Uninteresting	Morph	102	Pos_Morph_Interesting_Uninteresting
	7.0	Pos	fair	unfair	Fair_Unfair	Morph	102	Pos_Morph_Fair_Unfair
	7.0	Neg	impolite	polite	Polite_Impolite	Morph	102	Neg_Morph_Polite_Impolite
	7.0	Pos	possible	impossible	Possible_Impossible	Morph	102	Pos_Morph_Possible_Impossible
	7.0	Pos	satisfactory	unsatisfactory	Satisfactory_Unsatisfactory	Morph	102	Pos_Morph_Satisfactory_Unsatisfactory
	7.0	Neg	unfriendly	friendly	Friendly_Unfriendly	Morph	102	Neg_Morph_Friendly_Unfriendly
	7.0	Pos	useful	useless	Useful_Useless	Morph	102	Pos_Morph_Useful_Useless
	7.0	Pos	good	bad	Good_Bad	Nonmorph	102	Pos_Nonmorph_Good_Bad
	7.0	Pos	strong	weak	Strong_Weak	Nonmorph	102	Pos_Nonmorph_Strong_Weak
	7.0	Neg	mean	kind	Kind_Mean	Nonmorph	102	Neg_Nonmorph_Kind_Mean
	7.0	Pos	tall	short	Tall_Short	Nonmorph	102	Pos_Nonmorph_Tall_Short
	7.0	Pos	happy	sad	Happy_Sad	Nonmorph	102	Pos_Nonmorph_Happy_Sad
	7.0	Neg	short	long	Long_Short	Nonmorph	102	Neg_Nonmorph_Long_Short
off	3.0	Pos	polite	rude	Polite_Rude	Nonmorph	102	Pos_Nonmorph_Polite_Rude
	7.0	Neg	poor	rich	Rich_Poor	Nonmorph	102	Neg_Nonmorph_Rich_Poor
	7.0	Neg	frustrating	satisfactory	Satisfactory_Frustrating	Nonmorph	102	Neg_Nonmorph_Satisfactory_Frustrating
	1.0	Neg	interesting	boring	Interesting&Uninteresting	testrating	102	Neg_interestingboring
	1.0	Neg	bad	good	Good&Bad	testrating	102	Neg_badgood
	1.0	Pos	impolite	polite	Polite&Impolite	testrating	102	Pos_impolitepolite
	1.0	Pos	unfair	fair	Fair&Unfair	testrating	102	Pos_unfairfair
	2.0	Neg	unfriendly	friendly	Friendly&Unfriendly	testrating	102	Neg_unfriendlyfriendly
	1.0	Neg	tall	short	Tall&Short	testrating	102	Neg_tallshort
	4.0	Pos	average	average	Average	testaverage	102	Average_testaverage 
	4.0	Neg	ok	ok	Ok	testaverage	102	Ok_testaverage 
	4.0	Neg	alright	alright	Alright	testaverage	102	Alright_testaverage 
	4.0	Neg	ok	ok	OkOk	testaverage	102	OkOk_testaverage 
	6.0	Pos	certain	uncertain	Certain_Uncertain	Morph	103	Pos_Morph_Certain_Uncertain
	3	Pos	lucky	unlucky	Lucky_Unlucky	Morph	103	Pos_Morph_Lucky_Unlucky
	6	Pos	accurate	inaccurate	Accurate_Inaccurate	Morph	103	Pos_Morph_Accurate_Inaccurate
	5	Neg	unhappy	happy	Happy_Unhappy	Morph	103	Neg_Morph_Happy_Unhappy
	6.0	Pos	interesting	uninteresting	Interesting_Uninteresting	Morph	103	Pos_Morph_Interesting_Uninteresting
	7.0	Neg	unfair	fair	Fair_Unfair	Morph	103	Neg_Morph_Fair_Unfair
	7.0	Neg	impolite	polite	Polite_Impolite	Morph	103	Neg_Morph_Polite_Impolite
	7.0	Pos	possible	impossible	Possible_Impossible	Morph	103	Pos_Morph_Possible_Impossible
	6.0	Pos	satisfactory	unsatisfactory	Satisfactory_Unsatisfactory	Morph	103	Pos_Morph_Satisfactory_Unsatisfactory
	6.0	Pos	friendly	unfriendly	Friendly_Unfriendly	Morph	103	Pos_Morph_Friendly_Unfriendly
	6.0	Pos	useful	useless	Useful_Useless	Morph	103	Pos_Morph_Useful_Useless
	6.0	Pos	good	bad	Good_Bad	Nonmorph	103	Pos_Nonmorph_Good_Bad
	6.0	Pos	strong	weak	Strong_Weak	Nonmorph	103	Pos_Nonmorph_Strong_Weak
	7.0	Neg	mean	kind	Kind_Mean	Nonmorph	103	Neg_Nonmorph_Kind_Mean
	6.0	Pos	tall	short	Tall_Short	Nonmorph	103	Pos_Nonmorph_Tall_Short
	6.0	Pos	happy	sad	Happy_Sad	Nonmorph	103	Pos_Nonmorph_Happy_Sad
	6	Neg	short	long	Long_Short	Nonmorph	103	Neg_Nonmorph_Long_Short
	7.0	Neg	rude	polite	Polite_Rude	Nonmorph	103	Neg_Nonmorph_Polite_Rude
	6.0	Pos	rich	poor	Rich_Poor	Nonmorph	103	Pos_Nonmorph_Rich_Poor
	7.0	Neg	frustrating	satisfactory	Satisfactory_Frustrating	Nonmorph	103	Neg_Nonmorph_Satisfactory_Frustrating
	1.0	Neg	interesting	boring	Interesting&Uninteresting	testrating	103	Neg_interestingboring
	1.0	Pos	good	bad	Good&Bad	testrating	103	Pos_goodbad
	1.0	Neg	polite	impolite	Polite&Impolite	testrating	103	Neg_politeimpolite
	1.0	Neg	fair	unfair	Fair&Unfair	testrating	103	Neg_fairunfair
	1.0	Neg	unfriendly	friendly	Friendly&Unfriendly	testrating	103	Neg_unfriendlyfriendly
	1.0	Neg	tall	short	Tall&Short	testrating	103	Neg_tallshort
	4.0	Neg	average	average	Average	testaverage	103	Average_testaverage 
	4.0	Pos	ok	ok	Ok	testaverage	103	Ok_testaverage 
off	3.0	Neg	alright	alright	Alright	testaverage	103	Alright_testaverage 
off	3.0	Neg	ok	ok	OkOk	testaverage	103	OkOk_testaverage 
	6.0	Neg	uncertain	certain	Certain_Uncertain	Morph	104	Neg_Morph_Certain_Uncertain
off	5.0	Pos	lucky	unlucky	Lucky_Unlucky	Morph	104	Pos_Morph_Lucky_Unlucky
	4.0	Neg	inaccurate	accurate	Accurate_Inaccurate	Morph	104	Neg_Morph_Accurate_Inaccurate
	6.0	Neg	unhappy	happy	Happy_Unhappy	Morph	104	Neg_Morph_Happy_Unhappy
	6.0	Pos	interesting	uninteresting	Interesting_Uninteresting	Morph	104	Pos_Morph_Interesting_Uninteresting
	4.0	Neg	unfair	fair	Fair_Unfair	Morph	104	Neg_Morph_Fair_Unfair
	6.0	Neg	impolite	polite	Polite_Impolite	Morph	104	Neg_Morph_Polite_Impolite
	6.0	Pos	possible	impossible	Possible_Impossible	Morph	104	Pos_Morph_Possible_Impossible
	5.0	Neg	unsatisfactory	satisfactory	Satisfactory_Unsatisfactory	Morph	104	Neg_Morph_Satisfactory_Unsatisfactory
	6.0	Neg	unfriendly	friendly	Friendly_Unfriendly	Morph	104	Neg_Morph_Friendly_Unfriendly
	6.0	Neg	useless	useful	Useful_Useless	Morph	104	Neg_Morph_Useful_Useless
off	5.0	Pos	good	bad	Good_Bad	Nonmorph	104	Pos_Nonmorph_Good_Bad
	6.0	Pos	strong	weak	Strong_Weak	Nonmorph	104	Pos_Nonmorph_Strong_Weak
	6.0	Pos	kind	mean	Kind_Mean	Nonmorph	104	Pos_Nonmorph_Kind_Mean
	6.0	Pos	tall	short	Tall_Short	Nonmorph	104	Pos_Nonmorph_Tall_Short
	6.0	Pos	happy	sad	Happy_Sad	Nonmorph	104	Pos_Nonmorph_Happy_Sad
	6.0	Pos	long	short	Long_Short	Nonmorph	104	Pos_Nonmorph_Long_Short
	6.0	Neg	rude	polite	Polite_Rude	Nonmorph	104	Neg_Nonmorph_Polite_Rude
	3.0	Neg	poor	rich	Rich_Poor	Nonmorph	104	Neg_Nonmorph_Rich_Poor
	6.0	Pos	satisfactory	frustrating	Satisfactory_Frustrating	Nonmorph	104	Pos_Nonmorph_Satisfactory_Frustrating
	2.0	Pos	boring	interesting	Interesting&Uninteresting	testrating	104	Pos_boringinteresting
	2.0	Neg	bad	good	Good&Bad	testrating	104	Neg_badgood
	2.0	Pos	impolite	polite	Polite&Impolite	testrating	104	Pos_impolitepolite
	1.0	Neg	fair	unfair	Fair&Unfair	testrating	104	Neg_fairunfair
	2.0	Neg	unfriendly	friendly	Friendly&Unfriendly	testrating	104	Neg_unfriendlyfriendly
	1.0	Neg	tall	short	Tall&Short	testrating	104	Neg_tallshort
	4.0	Pos	average	average	Average	testaverage	104	Average_testaverage 
	4.0	Pos	ok	ok	Ok	testaverage	104	Ok_testaverage 
	4.0	Neg	alright	alright	Alright	testaverage	104	Alright_testaverage 
	4.0	Pos	ok	ok	OkOk	testaverage	104	OkOk_testaverage 
	7.0	Pos	certain	uncertain	Certain_Uncertain	Morph	105	Pos_Morph_Certain_Uncertain
	7.0	Pos	lucky	unlucky	Lucky_Unlucky	Morph	105	Pos_Morph_Lucky_Unlucky
	7.0	Neg	inaccurate	accurate	Accurate_Inaccurate	Morph	105	Neg_Morph_Accurate_Inaccurate
	7.0	Pos	happy	unhappy	Happy_Unhappy	Morph	105	Pos_Morph_Happy_Unhappy
	7.0	Pos	interesting	uninteresting	Interesting_Uninteresting	Morph	105	Pos_Morph_Interesting_Uninteresting
	7.0	Neg	unfair	fair	Fair_Unfair	Morph	105	Neg_Morph_Fair_Unfair
	7.0	Neg	impolite	polite	Polite_Impolite	Morph	105	Neg_Morph_Polite_Impolite
	7.0	Neg	impossible	possible	Possible_Impossible	Morph	105	Neg_Morph_Possible_Impossible
	7.0	Pos	satisfactory	unsatisfactory	Satisfactory_Unsatisfactory	Morph	105	Pos_Morph_Satisfactory_Unsatisfactory
	7.0	Neg	unfriendly	friendly	Friendly_Unfriendly	Morph	105	Neg_Morph_Friendly_Unfriendly
	7.0	Pos	useful	useless	Useful_Useless	Morph	105	Pos_Morph_Useful_Useless
	7.0	Pos	good	bad	Good_Bad	Nonmorph	105	Pos_Nonmorph_Good_Bad
	7.0	Pos	strong	weak	Strong_Weak	Nonmorph	105	Pos_Nonmorph_Strong_Weak
	7.0	Neg	mean	kind	Kind_Mean	Nonmorph	105	Neg_Nonmorph_Kind_Mean
	7.0	Pos	tall	short	Tall_Short	Nonmorph	105	Pos_Nonmorph_Tall_Short
	7.0	Neg	sad	happy	Happy_Sad	Nonmorph	105	Neg_Nonmorph_Happy_Sad
	7.0	Neg	short	long	Long_Short	Nonmorph	105	Neg_Nonmorph_Long_Short
	7.0	Neg	rude	polite	Polite_Rude	Nonmorph	105	Neg_Nonmorph_Polite_Rude
	7.0	Pos	rich	poor	Rich_Poor	Nonmorph	105	Pos_Nonmorph_Rich_Poor
	7.0	Neg	frustrating	satisfactory	Satisfactory_Frustrating	Nonmorph	105	Neg_Nonmorph_Satisfactory_Frustrating
	1.0	Pos	boring	interesting	Interesting&Uninteresting	testrating	105	Pos_boringinteresting
	1.0	Neg	bad	good	Good&Bad	testrating	105	Neg_badgood
	1.0	Neg	polite	impolite	Polite&Impolite	testrating	105	Neg_politeimpolite
	1.0	Neg	fair	unfair	Fair&Unfair	testrating	105	Neg_fairunfair
	1.0	Pos	friendly	unfriendly	Friendly&Unfriendly	testrating	105	Pos_friendlyunfriendly
	1.0	Pos	short	tall	Tall&Short	testrating	105	Pos_shorttall
	4.0	Pos	average	average	Average	testaverage	105	Average_testaverage 
	4.0	Neg	ok	ok	Ok	testaverage	105	Ok_testaverage 
	4.0	Neg	alright	alright	Alright	testaverage	105	Alright_testaverage 
	4.0	Pos	ok	ok	OkOk	testaverage	105	OkOk_testaverage 
vague	6.5	Pos	certain	uncertain	Certain_Uncertain	Morph	106	Pos_Morph_Certain_Uncertain
vague	6.5	Neg	unlucky	lucky	Lucky_Unlucky	Morph	106	Neg_Morph_Lucky_Unlucky
vague	6.5	Pos	accurate	inaccurate	Accurate_Inaccurate	Morph	106	Pos_Morph_Accurate_Inaccurate
	4	Neg	unhappy	happy	Happy_Unhappy	Morph	106	Neg_Morph_Happy_Unhappy
vague	6.5	Pos	interesting	uninteresting	Interesting_Uninteresting	Morph	106	Pos_Morph_Interesting_Uninteresting
vague	6.5	Pos	fair	unfair	Fair_Unfair	Morph	106	Pos_Morph_Fair_Unfair
vague	6.5	Neg	impolite	polite	Polite_Impolite	Morph	106	Neg_Morph_Polite_Impolite
vague	6.5	Pos	possible	impossible	Possible_Impossible	Morph	106	Pos_Morph_Possible_Impossible
vague	6.5	Pos	satisfactory	unsatisfactory	Satisfactory_Unsatisfactory	Morph	106	Pos_Morph_Satisfactory_Unsatisfactory
vague	6.5	Pos	friendly	unfriendly	Friendly_Unfriendly	Morph	106	Pos_Morph_Friendly_Unfriendly
vague	6.5	Neg	useless	useful	Useful_Useless	Morph	106	Neg_Morph_Useful_Useless
vague	6.5	Pos	good	bad	Good_Bad	Nonmorph	106	Pos_Nonmorph_Good_Bad
vague	5.5	Pos	strong	weak	Strong_Weak	Nonmorph	106	Pos_Nonmorph_Strong_Weak
vague	6.5	Pos	kind	mean	Kind_Mean	Nonmorph	106	Pos_Nonmorph_Kind_Mean
vague	6.5	Pos	tall	short	Tall_Short	Nonmorph	106	Pos_Nonmorph_Tall_Short
off	4	Neg	sad	happy	Happy_Sad	Nonmorph	106	Neg_Nonmorph_Happy_Sad
vague	6.5	Neg	short	long	Long_Short	Nonmorph	106	Neg_Nonmorph_Long_Short
off	5.5	Neg	rude	polite	Polite_Rude	Nonmorph	106	Neg_Nonmorph_Polite_Rude
vague	4.5	Neg	poor	rich	Rich_Poor	Nonmorph	106	Neg_Nonmorph_Rich_Poor
	4	Neg	frustrating	satisfactory	Satisfactory_Frustrating	Nonmorph	106	Neg_Nonmorph_Satisfactory_Frustrating
	1.5	Pos	boring	interesting	Interesting&Uninteresting	testrating	106	Pos_boringinteresting
	1.5	Pos	good	bad	Good&Bad	testrating	106	Pos_goodbad
	1.5	Neg	polite	impolite	Polite&Impolite	testrating	106	Neg_politeimpolite
	1.5	Neg	fair	unfair	Fair&Unfair	testrating	106	Neg_fairunfair
	1.5	Neg	unfriendly	friendly	Friendly&Unfriendly	testrating	106	Neg_unfriendlyfriendly
off	6.5	Pos	short	tall	Tall&Short	testrating	106	Pos_shorttall
	4	Pos	average	average	Average	testaverage	106	Average_testaverage 
	4	Neg	ok	ok	Ok	testaverage	106	Ok_testaverage 
	4	Neg	alright	alright	Alright	testaverage	106	Alright_testaverage 
	4	Neg	ok	ok	OkOk	testaverage	106	OkOk_testaverage 
	7.0	Pos	certain	uncertain	Certain_Uncertain	Morph	107	Pos_Morph_Certain_Uncertain
	7.0	Neg	unlucky	lucky	Lucky_Unlucky	Morph	107	Neg_Morph_Lucky_Unlucky
	4.0	Neg	inaccurate	accurate	Accurate_Inaccurate	Morph	107	Neg_Morph_Accurate_Inaccurate
	5.0	Neg	unhappy	happy	Happy_Unhappy	Morph	107	Neg_Morph_Happy_Unhappy
	4.0	Neg	uninteresting	interesting	Interesting_Uninteresting	Morph	107	Neg_Morph_Interesting_Uninteresting
	7.0	Pos	fair	unfair	Fair_Unfair	Morph	107	Pos_Morph_Fair_Unfair
	6.0	Pos	polite	impolite	Polite_Impolite	Morph	107	Pos_Morph_Polite_Impolite
	7.0	Pos	possible	impossible	Possible_Impossible	Morph	107	Pos_Morph_Possible_Impossible
	7.0	Pos	satisfactory	unsatisfactory	Satisfactory_Unsatisfactory	Morph	107	Pos_Morph_Satisfactory_Unsatisfactory
	4.0	Neg	unfriendly	friendly	Friendly_Unfriendly	Morph	107	Neg_Morph_Friendly_Unfriendly
	7.0	Neg	useless	useful	Useful_Useless	Morph	107	Neg_Morph_Useful_Useless
	4.0	Neg	bad	good	Good_Bad	Nonmorph	107	Neg_Nonmorph_Good_Bad
	7.0	Neg	weak	strong	Strong_Weak	Nonmorph	107	Neg_Nonmorph_Strong_Weak
	6.0	Pos	kind	mean	Kind_Mean	Nonmorph	107	Pos_Nonmorph_Kind_Mean
	7.0	Pos	tall	short	Tall_Short	Nonmorph	107	Pos_Nonmorph_Tall_Short
	4.0	Neg	sad	happy	Happy_Sad	Nonmorph	107	Neg_Nonmorph_Happy_Sad
	7.0	Pos	long	short	Long_Short	Nonmorph	107	Pos_Nonmorph_Long_Short
	4.0	Neg	rude	polite	Polite_Rude	Nonmorph	107	Neg_Nonmorph_Polite_Rude
	7.0	Neg	poor	rich	Rich_Poor	Nonmorph	107	Neg_Nonmorph_Rich_Poor
	7.0	Neg	frustrating	satisfactory	Satisfactory_Frustrating	Nonmorph	107	Neg_Nonmorph_Satisfactory_Frustrating
	1.0	Neg	interesting	boring	Interesting&Uninteresting	testrating	107	Neg_interestingboring
	1.0	Pos	good	bad	Good&Bad	testrating	107	Pos_goodbad
	1.0	Neg	polite	impolite	Polite&Impolite	testrating	107	Neg_politeimpolite
	1.0	Pos	unfair	fair	Fair&Unfair	testrating	107	Pos_unfairfair
	1.0	Pos	friendly	unfriendly	Friendly&Unfriendly	testrating	107	Pos_friendlyunfriendly
	1.0	Pos	short	tall	Tall&Short	testrating	107	Pos_shorttall
	4.0	Pos	average	average	Average	testaverage	107	Average_testaverage 
	3.0	Neg	ok	ok	Ok	testaverage	107	Ok_testaverage 
	3.0	Pos	alright	alright	Alright	testaverage	107	Alright_testaverage 
	3.0	Pos	ok	ok	OkOk	testaverage	107	OkOk_testaverage 
	7.0	Pos	certain	uncertain	Certain_Uncertain	Morph	108	Pos_Morph_Certain_Uncertain
	7.0	Neg	unlucky	lucky	Lucky_Unlucky	Morph	108	Neg_Morph_Lucky_Unlucky
	7.0	Neg	inaccurate	accurate	Accurate_Inaccurate	Morph	108	Neg_Morph_Accurate_Inaccurate
	7.0	Pos	happy	unhappy	Happy_Unhappy	Morph	108	Pos_Morph_Happy_Unhappy
	7.0	Pos	interesting	uninteresting	Interesting_Uninteresting	Morph	108	Pos_Morph_Interesting_Uninteresting
	7.0	Neg	unfair	fair	Fair_Unfair	Morph	108	Neg_Morph_Fair_Unfair
	7.0	Neg	impolite	polite	Polite_Impolite	Morph	108	Neg_Morph_Polite_Impolite
	7.0	Pos	possible	impossible	Possible_Impossible	Morph	108	Pos_Morph_Possible_Impossible
	7.0	Neg	unsatisfactory	satisfactory	Satisfactory_Unsatisfactory	Morph	108	Neg_Morph_Satisfactory_Unsatisfactory
	7.0	Pos	friendly	unfriendly	Friendly_Unfriendly	Morph	108	Pos_Morph_Friendly_Unfriendly
	7.0	Neg	useless	useful	Useful_Useless	Morph	108	Neg_Morph_Useful_Useless
	7.0	Pos	good	bad	Good_Bad	Nonmorph	108	Pos_Nonmorph_Good_Bad
	7.0	Pos	strong	weak	Strong_Weak	Nonmorph	108	Pos_Nonmorph_Strong_Weak
	7.0	Neg	mean	kind	Kind_Mean	Nonmorph	108	Neg_Nonmorph_Kind_Mean
	7.0	Neg	short	tall	Tall_Short	Nonmorph	108	Neg_Nonmorph_Tall_Short
	7.0	Pos	happy	sad	Happy_Sad	Nonmorph	108	Pos_Nonmorph_Happy_Sad
	7.0	Neg	short	long	Long_Short	Nonmorph	108	Neg_Nonmorph_Long_Short
	7.0	Neg	rude	polite	Polite_Rude	Nonmorph	108	Neg_Nonmorph_Polite_Rude
	7.0	Pos	rich	poor	Rich_Poor	Nonmorph	108	Pos_Nonmorph_Rich_Poor
	7.0	Pos	satisfactory	frustrating	Satisfactory_Frustrating	Nonmorph	108	Pos_Nonmorph_Satisfactory_Frustrating
	1.0	Pos	boring	interesting	Interesting&Uninteresting	testrating	108	Pos_boringinteresting
	1.0	Neg	bad	good	Good&Bad	testrating	108	Neg_badgood
	1.0	Neg	polite	impolite	Polite&Impolite	testrating	108	Neg_politeimpolite
	1.0	Pos	unfair	fair	Fair&Unfair	testrating	108	Pos_unfairfair
	1.0	Pos	friendly	unfriendly	Friendly&Unfriendly	testrating	108	Pos_friendlyunfriendly
	1.0	Neg	tall	short	Tall&Short	testrating	108	Neg_tallshort
	4.0	Pos	average	average	Average	testaverage	108	Average_testaverage 
off	3.0	Neg	ok	ok	Ok	testaverage	108	Ok_testaverage 
off	3.0	Neg	alright	alright	Alright	testaverage	108	Alright_testaverage 
off	3.0	Pos	ok	ok	OkOk	testaverage	108	OkOk_testaverage 
	7	Pos	certain	uncertain	Certain_Uncertain	Morph	109	Pos_Morph_Certain_Uncertain
	7.0	Neg	unlucky	lucky	Lucky_Unlucky	Morph	109	Neg_Morph_Lucky_Unlucky
	7.0	Neg	inaccurate	accurate	Accurate_Inaccurate	Morph	109	Neg_Morph_Accurate_Inaccurate
	7.0	Neg	unhappy	happy	Happy_Unhappy	Morph	109	Neg_Morph_Happy_Unhappy
	7.0	Neg	uninteresting	interesting	Interesting_Uninteresting	Morph	109	Neg_Morph_Interesting_Uninteresting
	7.0	Pos	fair	unfair	Fair_Unfair	Morph	109	Pos_Morph_Fair_Unfair
	7.0	Pos	polite	impolite	Polite_Impolite	Morph	109	Pos_Morph_Polite_Impolite
	7.0	Pos	possible	impossible	Possible_Impossible	Morph	109	Pos_Morph_Possible_Impossible
	6	Pos	satisfactory	unsatisfactory	Satisfactory_Unsatisfactory	Morph	109	Pos_Morph_Satisfactory_Unsatisfactory
	7.0	Neg	unfriendly	friendly	Friendly_Unfriendly	Morph	109	Neg_Morph_Friendly_Unfriendly
	7.0	Neg	useless	useful	Useful_Useless	Morph	109	Neg_Morph_Useful_Useless
	7.0	Pos	good	bad	Good_Bad	Nonmorph	109	Pos_Nonmorph_Good_Bad
	7.0	Pos	strong	weak	Strong_Weak	Nonmorph	109	Pos_Nonmorph_Strong_Weak
	7.0	Pos	kind	mean	Kind_Mean	Nonmorph	109	Pos_Nonmorph_Kind_Mean
	7.0	Neg	short	tall	Tall_Short	Nonmorph	109	Neg_Nonmorph_Tall_Short
	7.0	Neg	sad	happy	Happy_Sad	Nonmorph	109	Neg_Nonmorph_Happy_Sad
	7.0	Neg	short	long	Long_Short	Nonmorph	109	Neg_Nonmorph_Long_Short
	7.0	Pos	polite	rude	Polite_Rude	Nonmorph	109	Pos_Nonmorph_Polite_Rude
	7.0	Neg	poor	rich	Rich_Poor	Nonmorph	109	Neg_Nonmorph_Rich_Poor
	7.0	Pos	satisfactory	frustrating	Satisfactory_Frustrating	Nonmorph	109	Pos_Nonmorph_Satisfactory_Frustrating
	7.0	Neg	interesting	boring	Interesting&Uninteresting	testrating	109	Neg_interestingboring
	1	Pos	good	bad	Good&Bad	testrating	109	Pos_goodbad
	1	Neg	polite	impolite	Polite&Impolite	testrating	109	Neg_politeimpolite
	1	Neg	fair	unfair	Fair&Unfair	testrating	109	Neg_fairunfair
	1	Pos	friendly	unfriendly	Friendly&Unfriendly	testrating	109	Pos_friendlyunfriendly
	1	Pos	short	tall	Tall&Short	testrating	109	Pos_shorttall
	4	Pos	average	average	Average	testaverage	109	Average_testaverage 
	4	Pos	ok	ok	Ok	testaverage	109	Ok_testaverage 
	4	Neg	alright	alright	Alright	testaverage	109	Alright_testaverage 
	4	Neg	ok	ok	OkOk	testaverage	109	OkOk_testaverage 
	7.0	Pos	certain	uncertain	Certain_Uncertain	Morph	110	Pos_Morph_Certain_Uncertain
	7.0	Neg	unlucky	lucky	Lucky_Unlucky	Morph	110	Neg_Morph_Lucky_Unlucky
	7	Pos	accurate	inaccurate	Accurate_Inaccurate	Morph	110	Pos_Morph_Accurate_Inaccurate
	4	Neg	unhappy	happy	Happy_Unhappy	Morph	110	Neg_Morph_Happy_Unhappy
	7.0	Pos	interesting	uninteresting	Interesting_Uninteresting	Morph	110	Pos_Morph_Interesting_Uninteresting
	7.0	Pos	fair	unfair	Fair_Unfair	Morph	110	Pos_Morph_Fair_Unfair
	7.0	Neg	impolite	polite	Polite_Impolite	Morph	110	Neg_Morph_Polite_Impolite
	6	Neg	impossible	possible	Possible_Impossible	Morph	110	Neg_Morph_Possible_Impossible
	7	Pos	satisfactory	unsatisfactory	Satisfactory_Unsatisfactory	Morph	110	Pos_Morph_Satisfactory_Unsatisfactory
	6	Pos	friendly	unfriendly	Friendly_Unfriendly	Morph	110	Pos_Morph_Friendly_Unfriendly
	5	Neg	useless	useful	Useful_Useless	Morph	110	Neg_Morph_Useful_Useless
	4	Neg	bad	good	Good_Bad	Nonmorph	110	Neg_Nonmorph_Good_Bad
	7	Pos	strong	weak	Strong_Weak	Nonmorph	110	Pos_Nonmorph_Strong_Weak
	7.0	Neg	mean	kind	Kind_Mean	Nonmorph	110	Neg_Nonmorph_Kind_Mean
	7.0	Pos	tall	short	Tall_Short	Nonmorph	110	Pos_Nonmorph_Tall_Short
	6	Neg	sad	happy	Happy_Sad	Nonmorph	110	Neg_Nonmorph_Happy_Sad
	7	Neg	short	long	Long_Short	Nonmorph	110	Neg_Nonmorph_Long_Short
	7.0	Pos	polite	rude	Polite_Rude	Nonmorph	110	Pos_Nonmorph_Polite_Rude
	7.0	Pos	rich	poor	Rich_Poor	Nonmorph	110	Pos_Nonmorph_Rich_Poor
	7.0	Neg	frustrating	satisfactory	Satisfactory_Frustrating	Nonmorph	110	Neg_Nonmorph_Satisfactory_Frustrating
	1	Neg	interesting	boring	Interesting&Uninteresting	testrating	110	Neg_interestingboring
	1	Pos	good	bad	Good&Bad	testrating	110	Pos_goodbad
	1	Pos	impolite	polite	Polite&Impolite	testrating	110	Pos_impolitepolite
	1	Neg	fair	unfair	Fair&Unfair	testrating	110	Neg_fairunfair
	1.	Pos	friendly	unfriendly	Friendly&Unfriendly	testrating	110	Pos_friendlyunfriendly
	1.	Neg	tall	short	Tall&Short	testrating	110	Neg_tallshort
	4.	Pos	average	average	Average	testaverage	110	Average_testaverage 
	4.	Neg	ok	ok	Ok	testaverage	110	Ok_testaverage 
	4.	Pos	alright	alright	Alright	testaverage	110	Alright_testaverage 
	4.	Neg	ok	ok	OkOk	testaverage	110	OkOk_testaverage 
	7.0	Pos	certain	uncertain	Certain_Uncertain	Morph	111	Pos_Morph_Certain_Uncertain
	7.0	Pos	lucky	unlucky	Lucky_Unlucky	Morph	111	Pos_Morph_Lucky_Unlucky
	6.0	Pos	accurate	inaccurate	Accurate_Inaccurate	Morph	111	Pos_Morph_Accurate_Inaccurate
	4.0	Neg	unhappy	happy	Happy_Unhappy	Morph	111	Neg_Morph_Happy_Unhappy
	6.0	Pos	interesting	uninteresting	Interesting_Uninteresting	Morph	111	Pos_Morph_Interesting_Uninteresting
	4.0	Neg	unfair	fair	Fair_Unfair	Morph	111	Neg_Morph_Fair_Unfair
off	5.0	Neg	impolite	polite	Polite_Impolite	Morph	111	Neg_Morph_Polite_Impolite
	7.0	Pos	possible	impossible	Possible_Impossible	Morph	111	Pos_Morph_Possible_Impossible
	4.0	Neg	unsatisfactory	satisfactory	Satisfactory_Unsatisfactory	Morph	111	Neg_Morph_Satisfactory_Unsatisfactory
	5.0	Pos	friendly	unfriendly	Friendly_Unfriendly	Morph	111	Pos_Morph_Friendly_Unfriendly
	7.0	Neg	useless	useful	Useful_Useless	Morph	111	Neg_Morph_Useful_Useless
	6.0	Pos	good	bad	Good_Bad	Nonmorph	111	Pos_Nonmorph_Good_Bad
	6.0	Neg	weak	strong	Strong_Weak	Nonmorph	111	Neg_Nonmorph_Strong_Weak
off	5.0	Neg	mean	kind	Kind_Mean	Nonmorph	111	Neg_Nonmorph_Kind_Mean
